gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
,3923.618477,0.370625614,0.129955422,2.851944203,0.004345273,0.010741355
,1247.413967,0.347678158,0.121909317,2.851940824,0.004345319,0.010741355
,293.6361805,0.631142952,0.221316996,2.851759978,0.004347792,0.010745898
,605.6886496,1.278913906,0.448465199,2.851757304,0.004347828,0.010745898
,65.69738845,-1.170085981,0.410309925,-2.851712597,0.00434844,0.01074658
,219.2031787,-0.529561883,0.185714682,-2.851480972,0.004351609,0.010752753
,73.88757024,-0.830354883,0.291199169,-2.851501554,0.004351327,0.010752753
,10326.36812,0.609561258,0.21377989,2.851349856,0.004353404,0.010756358
,773.9937463,0.448606356,0.157344093,2.851116603,0.004356599,0.010763422
,112.1037107,-0.808746689,0.283664239,-2.851070304,0.004357233,0.010764158
,92.26597326,1.19000931,0.4174048,2.850971788,0.004358584,0.010766663
,50.33659954,0.966666468,0.339093874,2.850734095,0.004361843,0.010773883
,970.6149239,0.462234778,0.162168223,2.85034127,0.004367234,0.010786368
,3390.448706,0.262983133,0.092266091,2.850268503,0.004368234,0.010788004
,2610.196435,-0.491071802,0.172329681,-2.849606633,0.004377333,0.010809643
,4434.73552,0.361945057,0.127074403,2.848292398,0.004395452,0.01085355
,88.63978944,-0.760215867,0.2669189,-2.848115539,0.004397895,0.010858746
,591.9105108,0.848621135,0.297993916,2.847780073,0.004402534,0.01086936
,54.98729242,1.050404029,0.368972826,2.846833029,0.004415652,0.010900906
,6201.609828,0.348667657,0.122481922,2.846686692,0.004417682,0.010905077
,2649.055369,0.22618547,0.079458156,2.846598526,0.004418905,0.010907256
,753.7650512,0.421875801,0.148209591,2.846481102,0.004420535,0.010910439
,75.60020967,-0.644818893,0.226540444,-2.846374279,0.004422019,0.010913258
,6.52802762,-5.622070625,1.975198298,-2.846332254,0.004422602,0.010913858
,420.3755521,0.583702958,0.205078014,2.846248347,0.004423768,0.010915052
,298.3658378,0.946929455,0.332691752,2.846266703,0.004423513,0.010915052
,8.540137079,1.902496482,0.668548202,2.845713258,0.004431208,0.010932566
,103.8527664,1.743627136,0.612830135,2.845204628,0.00443829,0.010949196
,304.4052999,0.450785136,0.158450367,2.844961131,0.004441684,0.010956725
,609.0532775,0.548134091,0.192673969,2.844878807,0.004442832,0.010958713
,32.82099491,-1.191358101,0.418803438,-2.844671256,0.004445728,0.01096501
,4998.332712,0.585905763,0.205979112,2.844491154,0.004448242,0.010970366
,126.0116958,0.525581962,0.184795083,2.844133905,0.004453233,0.010981829
,7.195787938,-3.371137103,1.185317895,-2.844078467,0.004454008,0.010982894
,71.33348861,0.668245882,0.234963857,2.844036906,0.004454589,0.010983481
,27474.36866,0.644348523,0.226575531,2.843857502,0.004457098,0.01098882
,31.63561707,-1.11415931,0.391781853,-2.843825722,0.004457542,0.01098907
,14830.36359,0.763353443,0.268441232,2.843651991,0.004459973,0.010994217
,757.933269,0.519167224,0.182616987,2.842929531,0.004470095,0.01101832
,19.64235239,-1.437714782,0.505720387,-2.842904536,0.004470446,0.011018336
,125.4439121,0.526377623,0.18517814,2.842547306,0.004475459,0.011029843
,16.48712168,1.871449291,0.658455727,2.842179381,0.004480627,0.011041731
,1247.509775,0.401029807,0.141101065,2.84214586,0.004481098,0.011042042
,20.50541175,1.4205174,0.499815079,2.842085921,0.004481941,0.011043268
,2076.481857,0.32279418,0.11359153,2.841709954,0.004487229,0.011055448
,28.57892109,-2.581321299,0.908512622,-2.8412608,0.004493555,0.01107018
,40.47595758,-2.297854795,0.808927032,-2.840620606,0.004502584,0.011091381
,2.863095988,-4.42926362,1.559269586,-2.840601562,0.004502853,0.011091381
,4787.025173,0.497244045,0.175056311,2.840480547,0.004504562,0.011094736
,11.53883616,-1.78929178,0.629983711,-2.840219117,0.004508256,0.011102979
,2159.575575,0.345508771,0.121666398,2.839804391,0.00451412,0.011116569
,2350.848798,1.268111487,0.446568679,2.839678521,0.004515902,0.0111201
,557.305724,0.461957168,0.16270895,2.839162609,0.00452321,0.011137239
,132.9222947,-0.91843847,0.323506853,-2.839007776,0.004525405,0.011141788
,54.64571084,-1.351867022,0.476256607,-2.83852655,0.004532235,0.011157745
,15.55961867,3.553226447,1.251837597,2.838408478,0.004533912,0.011161015
,179.7675858,-0.570596753,0.20103247,-2.838331313,0.004535008,0.011162856
,15.85335742,1.779024849,0.626904165,2.837793954,0.00454265,0.011179946
,1015.910679,0.470948929,0.165954576,2.837818268,0.004542304,0.011179946
,55.07439203,1.908075568,0.672394871,2.837730702,0.00454355,0.011181302
,871.6249375,-0.53970781,0.19020237,-2.837545131,0.004546192,0.011186944
,1760.126942,-0.619366691,0.218279662,-2.837491523,0.004546955,0.011187963
,687.1083682,0.539424318,0.190130038,2.837133594,0.004552056,0.011199653
,2733.317164,-0.565755817,0.199414299,-2.837087502,0.004552713,0.011200409
,52.52991177,-0.841783535,0.29673345,-2.836833978,0.00455633,0.011208445
,2678.237446,0.386652199,0.136327455,2.836201992,0.004565356,0.011229787
,97.23396973,0.563932358,0.198838381,2.836134319,0.004566324,0.011231304
,2799.388849,0.573180016,0.202134956,2.835630344,0.004573535,0.011247313
,1431.847677,0.733895423,0.258811017,2.835642127,0.004573366,0.011247313
,1290.166688,0.594921004,0.209827948,2.835280088,0.004578552,0.011258788
,2839.196338,0.347880647,0.12270527,2.835091324,0.004581259,0.011264577
,44.27158655,-1.145845782,0.404205758,-2.834808162,0.004585321,0.0112737
,9.085991152,-3.133353892,1.105491633,-2.834353331,0.004591853,0.011288893
,75.66089849,-0.759819701,0.268083413,-2.834265989,0.004593108,0.011291112
,19.98106726,-1.760817811,0.621372868,-2.833753937,0.004600474,0.011308351
,51.72629587,1.338993583,0.472537046,2.833626685,0.004602306,0.011311986
,96.65580088,0.700537978,0.247278069,2.832996798,0.004611385,0.01133343
,149.8060352,0.8544405,0.301628524,2.832757622,0.004614836,0.011341043
,159.6944229,-0.731768763,0.258343116,-2.832546011,0.004617892,0.011347681
,29.97053639,-1.473491342,0.520229218,-2.832388667,0.004620165,0.011352396
,23.94297773,-1.678772129,0.5927116,-2.832359161,0.004620592,0.011352572
,128.2314874,-0.771777763,0.27250827,-2.832126023,0.004623962,0.011359982
,64.90032941,-0.848013457,0.299472303,-2.831692445,0.004630236,0.011374523
,52.33155488,1.065437138,0.376301077,2.83134225,0.004635309,0.011386112
,115.7078811,-1.177531958,0.415934686,-2.831050159,0.004639544,0.011395641
,771.0480399,0.591412624,0.208933857,2.830621294,0.004645769,0.011410055
,1080.743652,0.391184932,0.138199266,2.830586176,0.004646279,0.011410432
,19.61672815,-1.280503154,0.452384976,-2.830560745,0.004646649,0.011410464
,459.4146075,-0.865271163,0.305693924,-2.830514759,0.004647317,0.01141123
,70.36956923,-0.854332801,0.301843215,-2.830385967,0.004649188,0.011414949
,5269.244353,0.425564675,0.150368332,2.830148278,0.004652644,0.011422558
,739.962334,0.66117147,0.233675038,2.82944843,0.004662831,0.011446692
,33.70290179,-1.700717706,0.60120089,-2.828867577,0.004671302,0.011466608
,973.63517,-1.335709407,0.47222407,-2.82855003,0.004675939,0.01147711
,42.43186712,-1.234760652,0.436557379,-2.828404033,0.004678072,0.011481466
,11565.20563,-0.393516292,0.139131437,-2.828377977,0.004678453,0.01148152
,12056.56089,0.432394432,0.152914511,2.827687381,0.004688557,0.011505434
,392.9032707,-0.492690362,0.174249849,-2.82749376,0.004691393,0.011511511
,42.09911216,-1.027039473,0.363264861,-2.827246954,0.004695011,0.011519505
,26.42883712,-1.336719404,0.472836864,-2.827020281,0.004698335,0.011526477
,6577.748346,0.643432134,0.22760212,2.827004131,0.004698572,0.011526477
,55.27932823,-0.944721335,0.334193403,-2.826870087,0.004700539,0.01153042
,135.2878662,0.704002533,0.249045792,2.826799549,0.004701575,0.011532076
,25.21090399,-1.092974096,0.38671888,-2.826275502,0.004709274,0.011550076
,68.46029754,-0.74398806,0.263312058,-2.82549939,0.004720698,0.011577208
,45.76600943,-1.350335602,0.477921175,-2.825435809,0.004721635,0.011578619
,7302.875896,0.698967467,0.247393771,2.825323629,0.004723288,0.011581787
,61.87250803,1.55545464,0.550635971,2.824832959,0.004730527,0.011598648
,15.12312768,-1.822568939,0.645206125,-2.824785549,0.004731227,0.011599476
,1466.387237,1.731822995,0.613130891,2.824556748,0.004734606,0.011606872
,50.37052383,-1.12573063,0.398576896,-2.824375023,0.004737292,0.011612567
,1860.018551,-0.886604199,0.313933332,-2.824179879,0.004740177,0.011618751
,729.3445585,-0.37460829,0.132660754,-2.823806431,0.004745704,0.011631406
,2169.68164,0.36528353,0.129361479,2.823742683,0.004746648,0.011632829
,1932.957215,0.264380495,0.093632602,2.823594461,0.004748843,0.011637319
,851.3353398,0.641478803,0.227195042,2.823471833,0.00475066,0.01164088
,26.5006087,1.621989576,0.574484192,2.823384174,0.004751959,0.011643173
,128.5883417,-1.049816693,0.371848358,-2.823238749,0.004754115,0.011647565
,479.9730492,-0.73675167,0.261003487,-2.822765622,0.004761136,0.011663873
,1484.917637,0.429329403,0.152098751,2.822701694,0.004762086,0.011665307
,6142.361314,0.551766137,0.195485412,2.822543793,0.004764431,0.01167016
,3425.941494,0.465626049,0.165004138,2.821905284,0.004773927,0.011692525
,1399.296395,0.464784375,0.164725864,2.82156283,0.004779028,0.011704121
,12.33728166,-1.662720961,0.589302776,-2.821505395,0.004779883,0.011705322
,230.5897296,1.05619492,0.374349362,2.82141504,0.00478123,0.011707724
,31.92337092,-1.273602152,0.451424709,-2.821294726,0.004783024,0.011711221
,28.3181145,-1.508569107,0.534771075,-2.820962423,0.004787981,0.011722463
,2607.232853,0.45586206,0.161638161,2.820262599,0.004798436,0.011745366
,973.0167518,-0.515297266,0.182712252,-2.820266623,0.004798376,0.011745366
,6.366760629,2.729012085,0.967634565,2.820292066,0.004797996,0.011745366
,163.2163101,-0.648454437,0.229939396,-2.820110207,0.004800716,0.011750048
,447.252795,-0.725200431,0.257156299,-2.820076479,0.004801221,0.011750384
,962.1554085,-0.335327261,0.118935528,-2.819403635,0.004811297,0.011774147
,1247.53484,-1.78882608,0.634744284,-2.818183835,0.004829615,0.01181807
,1802.83848,0.774618542,0.274869734,2.818129626,0.00483043,0.011819162
,1181.229265,0.555727106,0.197208814,2.817962816,0.004832941,0.0118244
,36.09296975,1.274599259,0.452336553,2.817811757,0.004835215,0.011829061
,45.05239487,1.346041181,0.477764092,2.817376196,0.004841778,0.011844211
,902.4231883,-0.740508219,0.262843771,-2.817294155,0.004843015,0.011846332
,152.7510365,0.712677119,0.252973557,2.817200054,0.004844434,0.011848899
,46.72702298,-1.420022269,0.504125448,-2.816803388,0.004850421,0.011862636
,60.41360898,1.79381577,0.636906854,2.816449154,0.004855773,0.011874818
,2.070651987,5.005200871,1.777152375,2.816416275,0.00485627,0.011875126
,85.68139476,1.288919362,0.45765344,2.816365505,0.004857037,0.011876096
,3.549765034,3.233655802,1.148352637,2.815908369,0.004863954,0.011892099
,13758.64822,0.453889688,0.161208541,2.815543666,0.004869478,0.011904697
,2538.630975,0.500510949,0.177771314,2.815476458,0.004870497,0.011905624
,273.5555357,-0.912478351,0.324094552,-2.815469579,0.004870601,0.011905624
,52.89149704,-0.856039996,0.304118879,-2.814820302,0.004880452,0.011928792
,71.08028369,-2.09992835,0.74609328,-2.814565426,0.004884323,0.011937345
,80.62400023,0.679350735,0.241396881,2.814248192,0.004889146,0.01194822
,170.362708,0.549918497,0.195438594,2.813766125,0.004896484,0.011965238
,625.8192814,0.417019967,0.148229053,2.81334839,0.00490285,0.01197988
,4428.501323,0.439560466,0.15625088,2.81317114,0.004905554,0.011985572
,20.02827436,3.736579863,1.32832827,2.812994308,0.004908252,0.01199125
,7797.217354,0.453544258,0.161236465,2.812913682,0.004909483,0.011993342
,3526.663331,0.338019706,0.120188352,2.812416521,0.004917078,0.012010981
,3397.45374,-0.654421458,0.232706282,-2.812220855,0.004920071,0.012016715
,1317.258585,0.683251705,0.242958651,2.812213944,0.004920177,0.012016715
,993.0733196,1.209541271,0.430193696,2.811620168,0.004929267,0.012038
,132.1574868,-1.490417017,0.530106699,-2.811541562,0.004930472,0.012040023
,2.783253836,-4.392211699,1.562311682,-2.811354322,0.004933343,0.012046114
,322.0618274,0.596959989,0.212362173,2.811046717,0.004938062,0.012056717
,30.0546407,-0.975788249,0.347147268,-2.810876937,0.004940668,0.012062161
,5560.169782,0.3381706,0.120325208,2.810471778,0.004946893,0.012076438
,32755.88067,0.341593897,0.121547471,2.810374366,0.00494839,0.012079173
,1754.443503,0.568767022,0.202427377,2.809733702,0.004958251,0.01210232
,1252.090026,0.370537577,0.131882537,2.809603038,0.004960264,0.012106311
,413.5556948,0.64646851,0.230115247,2.809324975,0.004964551,0.012115849
,2983.526683,-1.158866799,0.412584441,-2.808799083,0.004972667,0.012134732
,27.04709241,-1.249350245,0.444895654,-2.808187117,0.004982127,0.012156891
,18.12331166,-1.53448077,0.546560806,-2.807520688,0.004992447,0.012181145
,11.95341594,-1.766804953,0.629330219,-2.807437018,0.004993744,0.012183382
,31.87146426,-1.739254906,0.619550225,-2.807286374,0.00499608,0.012188152
,63.48396365,-1.382190774,0.492375957,-2.807185757,0.004997641,0.012191031
,128.6543156,0.730892384,0.26043887,2.806387479,0.005010041,0.012220347
,1497.343784,-0.458049938,0.16322298,-2.806283397,0.005011659,0.012223364
,815.7207794,0.402784019,0.143562238,2.805640437,0.005021669,0.012246845
,2325.118158,0.318791076,0.113626302,2.805609894,0.005022145,0.012247073
,3172.106777,0.646206308,0.230352714,2.805290623,0.005027123,0.012258278
,56.7789768,-1.188002417,0.423504374,-2.805171537,0.005028981,0.012261875
,239.8486476,0.410867856,0.146469476,2.805143222,0.005029423,0.012262018
,22.46756711,2.1869149,0.779703054,2.804804839,0.005034705,0.012273963
,137.0723695,-0.68057367,0.242730603,-2.803823092,0.005050061,0.01231046
,79.26853831,1.252164273,0.446608844,2.803715805,0.005051741,0.012312756
,3270.84476,0.437347758,0.155989862,2.803693478,0.005052091,0.012312756
,4032.747402,0.802827388,0.286346774,2.803689309,0.005052156,0.012312756
,1337.604255,0.334142179,0.119188698,2.803472024,0.005055562,0.012320118
,6647.386305,-0.52221839,0.186318867,-2.802820774,0.005065781,0.012343143
,5509.699891,0.315347246,0.11251058,2.802823038,0.005065746,0.012343143
,110.5456479,-0.697422283,0.248831853,-2.80278539,0.005066337,0.012343558
,2.681717652,-4.339472585,1.548387491,-2.80257533,0.005069638,0.01235066
,10.19048009,-2.524898048,0.901023504,-2.802255476,0.005074667,0.012361972
,531.322518,0.659409698,0.235318538,2.802200382,0.005075534,0.012363143
,1555.219815,0.420282816,0.150005742,2.801778182,0.00508218,0.012378392
,46.75509641,1.218194216,0.434891517,2.801145039,0.005092163,0.012401297
,395.4593321,0.493120212,0.176043154,2.801132572,0.005092359,0.012401297
,2529.206559,0.572164833,0.204270897,2.80101004,0.005094293,0.012405064
,746.3295725,1.067633508,0.381195546,2.800750216,0.005098397,0.012414111
,200.3768194,-0.605879687,0.2163427,-2.80055526,0.005101477,0.012420668
,322.7404983,0.512543112,0.18302368,2.800419662,0.005103621,0.012424942
,2090.349967,0.388238599,0.138665919,2.799812696,0.005113227,0.012447381
,51.25867867,-1.380158044,0.493006203,-2.799473994,0.005118594,0.0124595
,61.0425827,-1.724847278,0.616152409,-2.799384133,0.005120019,0.012462021
,4076.125143,0.413656953,0.147805493,2.798657507,0.005131554,0.012489147
,20.18329452,-1.345442316,0.480876663,-2.7978948,0.005143686,0.012517724
,236.7371034,-0.615505539,0.220001832,-2.797729154,0.005146325,0.012523193
,769.3720667,-0.474574607,0.169643848,-2.797476075,0.005150358,0.012532055
,1214.441739,0.485571736,0.173594151,2.797166459,0.005155297,0.012543119
,2552.718815,0.412806881,0.147598622,2.796820703,0.005160816,0.012554641
,100.9380423,0.651544582,0.23295697,2.796845195,0.005160425,0.012554641
,4.404826911,6.155928413,2.201509833,2.79623026,0.005170255,0.012576646
,12319.81642,0.312528603,0.111774322,2.796067991,0.005172852,0.012582007
,14063.5172,0.299965717,0.107287979,2.79589306,0.005175652,0.012587863
,37.1410292,-0.898872293,0.321510291,-2.795780783,0.005177451,0.01259128
,36.07530663,-1.097814714,0.392725296,-2.795375613,0.005183945,0.012606116
,42.1950618,-2.010730588,0.719411121,-2.794967339,0.005190496,0.012621088
,1089.21171,0.424631756,0.151937505,2.794779047,0.00519352,0.012627482
,8.442572348,-3.30141936,1.181355718,-2.794602259,0.00519636,0.012633429
,6.758911566,-2.369316198,0.847900443,-2.79433301,0.005200689,0.012642994
,19471.62718,0.565461176,0.202396387,2.793830386,0.005208779,0.012661699
,1690.303174,-0.500745495,0.17924044,-2.793708242,0.005210747,0.01266552
,5017.090521,0.258439293,0.092526392,2.793141354,0.005219888,0.012686776
,2120.241364,0.478174621,0.171220685,2.792738632,0.00522639,0.012701616
,1509.082389,0.482592567,0.172804979,2.792700589,0.005227005,0.012702145
,4486.74512,0.472889978,0.169357758,2.792254593,0.005234215,0.012718703
,812.1091259,0.389035174,0.139329934,2.792186602,0.005235316,0.012720152
,224.1982401,1.77856549,0.636983553,2.792168622,0.005235606,0.012720152
,1687.762276,0.33228357,0.119018473,2.791865512,0.005240513,0.012731107
,30.41550493,-1.170846667,0.419394979,-2.791751752,0.005242356,0.012734617
,825.9608316,0.403664171,0.14459441,2.791699698,0.005243199,0.0127357
,1511.013143,0.494128089,0.177053266,2.790844244,0.005257076,0.012766502
,2743.148166,0.960613092,0.344198468,2.790869746,0.005256662,0.012766502
,276.4752763,0.538031228,0.192783783,2.79085315,0.005256932,0.012766502
,1890.204164,0.983263334,0.352384815,2.790311313,0.005265738,0.012785721
,3931.575531,-0.472538525,0.169349941,-2.79030818,0.005265789,0.012785721
,24.41667091,1.038646185,0.372280866,2.789953181,0.005271566,0.012798778
,1865.899145,0.353790715,0.126817137,2.789770552,0.005274541,0.012805028
,553.1371932,-0.611176248,0.219079555,-2.789745706,0.005274945,0.01280504
,7.108410585,-2.71838662,0.974438277,-2.789696058,0.005275754,0.012806033
,9.069384976,-2.003088878,0.718134877,-2.789293409,0.005282319,0.012820994
,1597.498293,0.337088574,0.12086552,2.788955653,0.005287831,0.0128334
,37.62521251,-1.256807605,0.450742604,-2.78830444,0.005298473,0.012858253
,718.4634268,0.325398174,0.116717832,2.787904543,0.005305017,0.01287316
,4218.338766,0.37652937,0.135063748,2.787790038,0.005306893,0.012876735
,70.87702625,-0.911038435,0.32683512,-2.787455752,0.005312371,0.012889051
,6.838537954,-2.631560139,0.944144823,-2.787242035,0.005315876,0.012895537
,1812.67348,0.32921309,0.118114295,2.787241711,0.005315881,0.012895537
,26.64579825,-1.731900451,0.6213722,-2.787219081,0.005316252,0.012895537
,6.125501771,-3.525326346,1.265000677,-2.786817755,0.00532284,0.012910539
,997.5692631,0.269736495,0.096816124,2.786069952,0.005335136,0.012939381
,293.117109,0.603693472,0.21668551,2.786035267,0.005335707,0.012939786
,57.83930208,2.62667851,0.943090727,2.785181145,0.005349783,0.012972939
,31.68222011,1.562763292,0.561177105,2.784795168,0.005356155,0.012987407
,5394.016488,-0.390429019,0.140205807,-2.78468508,0.005357973,0.012990028
,664.431088,-0.53260705,0.191263242,-2.784680646,0.005358047,0.012990028
,84.68568787,-1.8364989,0.659570793,-2.784384815,0.005362937,0.013000898
,105.1161576,-0.638875102,0.229462966,-2.784218789,0.005365683,0.013006571
,38.0125482,-1.447223649,0.519806122,-2.784160454,0.005366648,0.013007926
,2.709576576,4.733136096,1.700363165,2.783603052,0.005375878,0.013029312
,53.83942224,1.129209817,0.405752742,2.78299984,0.005385883,0.013052573
,78.87653045,-1.771854214,0.63672501,-2.782762082,0.005389831,0.013061153
,674.8649097,0.446838752,0.160595274,2.782390415,0.005396008,0.013075132
,32.26705435,-0.91540161,0.329019355,-2.782212037,0.005398975,0.013081331
,3374.07398,-0.800389429,0.28769209,-2.782104399,0.005400766,0.013084681
,572.868266,-0.7482894,0.268983781,-2.781912717,0.005403957,0.01309142
,27.32463881,-2.137599019,0.76844455,-2.78172188,0.005407136,0.013097138
,38.33736896,2.84456123,1.022581165,2.781746161,0.005406731,0.013097138
,2772.622873,-0.371899401,0.133701362,-2.781567794,0.005409703,0.013102366
,720.2074296,-0.681958735,0.245178928,-2.781473678,0.005411272,0.013105175
,12.79759826,1.536185531,0.552319104,2.781336947,0.005413552,0.013109705
,262.1258895,0.515472594,0.18534222,2.781193592,0.005415943,0.013114503
,9.078280157,2.13148222,0.766416041,2.781103351,0.005417449,0.013117158
,455.5223385,-0.857188036,0.308236735,-2.780940549,0.005420166,0.013122745
,282.7538674,0.598440064,0.215206681,2.780768988,0.005423031,0.013128689
,1.909266002,4.946118443,1.778743384,2.780681287,0.005424496,0.013131243
,3134.623863,-0.68697647,0.247059535,-2.780611039,0.00542567,0.013133091
,1958.583525,-0.246749852,0.088746628,-2.780385664,0.005429438,0.013141217
,1958.180853,0.370968061,0.133446748,2.779895855,0.005437633,0.013160059
,111.7035025,-0.498777368,0.179448887,-2.779495475,0.005444341,0.013175297
,221.1346555,0.683317982,0.245867604,2.779211128,0.00544911,0.01318584
,288.546374,0.876355832,0.315506004,2.777620142,0.005475859,0.013249568
,91.86948748,-1.248693489,0.449640991,-2.777089976,0.005484799,0.013270197
,583.8673345,0.726505307,0.261609926,2.777055587,0.00548538,0.013270599
,7.428594001,-3.387261402,1.219762541,-2.77698428,0.005486583,0.013271505
,481.7756402,0.466803682,0.168097231,2.776986143,0.005486552,0.013271505
,522.1425434,-0.791472384,0.285027101,-2.776832035,0.005489154,0.01327672
,3149.072679,-0.475085914,0.171098586,-2.776679369,0.005491732,0.013281953
,7349.196786,-0.336448922,0.121192519,-2.77615257,0.005500639,0.013302489
,670.7842711,-0.41004377,0.147740725,-2.775428176,0.005512907,0.013331152
,2946.308926,0.451499625,0.162704212,2.774971952,0.005520647,0.013348859
,88.50540312,-1.04580704,0.376882841,-2.77488632,0.005522101,0.013351366
,322.1034805,0.552486942,0.199111036,2.774768052,0.005524109,0.013355213
,1018.497977,-0.611841937,0.220508283,-2.774689134,0.00552545,0.013357446
,62.83972908,-3.800135295,1.370237496,-2.773340611,0.005548401,0.013411918
,20.75176632,-1.618785191,0.583719114,-2.773226286,0.005550351,0.013415618
,670.6589233,-0.487756146,0.175904878,-2.772840374,0.005556937,0.013428744
,350.9666064,-0.662347055,0.238869961,-2.772835278,0.005557024,0.013428744
,25.07534401,-1.336213581,0.481894481,-2.772834373,0.00555704,0.013428744
,27.711257,-1.185330067,0.427564085,-2.772286328,0.005566405,0.01345036
,11.69618113,-2.36480343,0.853142794,-2.771872947,0.005573479,0.013466436
,8.168333025,2.740839985,0.988855934,2.771728309,0.005575955,0.013471404
,1844.924989,0.382655964,0.13807013,2.771460883,0.005580538,0.013481457
,5989.861025,0.377030016,0.136046192,2.771338257,0.00558264,0.013485519
,739.8986158,-0.455789475,0.164473775,-2.771198472,0.005585037,0.013490292
,5537.517782,-0.348287822,0.125686675,-2.77107992,0.005587071,0.013494187
,1503.28472,-0.564114852,0.203614518,-2.770504079,0.00559696,0.013515667
,4.466476688,4.007496034,1.446494482,2.770488296,0.005597231,0.013515667
,436.4187652,0.854697412,0.308495997,2.770529991,0.005596515,0.013515667
,452.8246918,-0.418214734,0.150962217,-2.77032719,0.005600001,0.013521335
,68.18440717,5.64505982,2.038071653,2.769804394,0.005608997,0.013542035
,3980.072687,-0.350690154,0.126632927,-2.769344149,0.005616927,0.013559535
,43.45046089,-0.923450322,0.333455672,-2.769334573,0.005617092,0.013559535
,192.7135613,-0.591126136,0.21346357,-2.769213201,0.005619185,0.013563565
,274.0790938,-5.851095093,2.113320436,-2.768673881,0.005628494,0.013585011
,7.31930875,3.338318113,1.205797822,2.768555435,0.005630541,0.013588926
,16.43853182,-3.575479674,1.291503593,-2.768462817,0.005632141,0.013591764
,138.1414202,-0.767898333,0.277399652,-2.768202224,0.005636647,0.013601612
,4.001539644,3.355954139,1.21241333,2.767995085,0.005640231,0.013609235
,13072.19453,-1.018612758,0.368027444,-2.767763041,0.005644248,0.013617901
,147.6334585,0.722220274,0.260949532,2.767662649,0.005645986,0.01362107
,291.5228623,0.4377921,0.158182986,2.76763077,0.005646539,0.013621376
,3890.203697,0.320345434,0.11575191,2.767517472,0.005648502,0.013625085
,16.29400226,-3.074782051,1.111153313,-2.767198743,0.005654027,0.013637387
,7.617699474,2.92830952,1.058247817,2.767130226,0.005655216,0.013639226
,269.1907319,4.751083266,1.716991451,2.767097799,0.005655779,0.013639555
,215.2977538,1.259842699,0.455318377,2.76694894,0.005658362,0.013644757
,18.07010314,-7.090263581,2.562957709,-2.766437993,0.005667236,0.013665128
,71.53183681,0.708574831,0.25618009,2.765924666,0.005676165,0.013685033
,22.8200692,-1.819868893,0.657962876,-2.765914246,0.005676346,0.013685033
,7.737168986,2.678520499,0.968448593,2.765784906,0.005678598,0.013689431
,125.8362564,0.715306976,0.258630594,2.765747719,0.005679245,0.013689961
,2068.044381,-0.508592601,0.183893685,-2.765688228,0.005680281,0.013691428
,14.6193107,-3.064186328,1.107967997,-2.765591007,0.005681975,0.013694479
,3579.138256,0.44437873,0.160684764,2.765531213,0.005683017,0.013695959
,32.48636191,1.098888316,0.397377614,2.765350333,0.005686169,0.013702525
,35.30986978,-1.129343452,0.408469079,-2.764819934,0.005695423,0.013723791
,17.47274486,-1.843795436,0.667044069,-2.764128374,0.005707508,0.013751877
,7.407437748,-2.561729013,0.926862903,-2.763870476,0.005712021,0.013761715
,6.072791294,-2.438848486,0.882547231,-2.763419794,0.005719915,0.013779697
,3828.415986,-0.459863163,0.166431998,-2.763069402,0.005726059,0.013793461
,14.71906055,-2.598847684,0.940693258,-2.762694067,0.005732647,0.013807253
,4466.101821,0.633251594,0.229214713,2.76270046,0.005732535,0.013807253
,11.59149277,-1.891537864,0.684712362,-2.762529158,0.005735544,0.013813191
,2872.101949,-0.445731421,0.161382158,-2.761962203,0.005745513,0.01383616
,95.06082584,-0.692062301,0.250574549,-2.76190181,0.005746576,0.013837678
,81.15874499,-0.783907848,0.283836495,-2.761828944,0.005747858,0.013839726
,1977.437968,0.234430084,0.084900523,2.761232501,0.005758367,0.013863985
,504.1207724,-0.485323231,0.175785736,-2.760879478,0.005764594,0.013877936
,114.3026589,-0.838036498,0.303631898,-2.760041029,0.00577941,0.013912558
,2451.206927,0.396441209,0.143645363,2.759860811,0.005782599,0.013919189
,99.71100396,-1.707019464,0.618530646,-2.759797715,0.005783716,0.01392083
,158.7901811,-1.44385143,0.523291343,-2.759173162,0.005794782,0.013946417
,34.26335464,1.124363996,0.407562982,2.758749069,0.005802307,0.013963477
,3678.874796,-0.906158411,0.328482958,-2.758616207,0.005804666,0.013968105
,13.46641207,1.669293683,0.605176145,2.758360022,0.005809218,0.013978008
,452.8329908,-0.379863213,0.137727892,-2.758070332,0.005814369,0.01398935
,439.867227,0.53611531,0.194400878,2.75778235,0.005819493,0.014000627
,42.90774725,-1.297282771,0.470427622,-2.75766709,0.005821545,0.014004353
,3.226398457,-3.814763936,1.383340568,-2.757646254,0.005821916,0.014004353
,440.4662839,-0.4855582,0.176086818,-2.757493181,0.005824643,0.014009859
,7.252453092,-3.348370413,1.214407818,-2.757204263,0.005829792,0.014021191
,7.03262573,2.046562705,0.742293464,2.757080325,0.005832002,0.014025453
,1668.980658,0.320613212,0.116295917,2.756874185,0.00583568,0.014033227
,8.346743126,-2.53768396,0.920501277,-2.756850016,0.005836111,0.014033227
,1393.136638,1.815812515,0.658734208,2.756517715,0.005842045,0.014046439
,42.87763854,-0.928787894,0.336996791,-2.756073411,0.005849987,0.014064478
,5778.923313,0.42736553,0.155085711,2.755673153,0.005857149,0.014080642
