gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
,32.09755128,-0.358825705,0.258809553,-1.386446911,0.165610481,0.581541761
,139.687365,-0.205564345,0.148280273,-1.386322945,0.165648314,0.581559269
,16.57013152,-0.69536779,0.501676207,-1.386088835,0.165719779,0.581694824
,20.49484619,-0.498801717,0.359907401,-1.385916809,0.165772307,0.581763866
,23.11499981,0.322297845,0.232615741,1.385537556,0.165888157,0.581811893
,10725.61787,-0.120478295,0.086973703,-1.385226692,0.165983161,0.581811893
,411.9973737,0.207077963,0.149453214,1.385570488,0.165878095,0.581811893
,328.4524667,0.204301127,0.147477449,1.385304181,0.165959476,0.581811893
,848.482167,-0.249439052,0.180026085,-1.385571719,0.165877719,0.581811893
,109.6169252,0.572435763,0.413202346,1.385364261,0.165941113,0.581811893
,632.8059559,0.218372443,0.157714019,1.384610221,0.166171684,0.582064588
,247.1865771,0.316021257,0.228240298,1.384598864,0.166175159,0.582064588
,2230.171425,0.14334588,0.103531649,1.384560964,0.166186755,0.582064588
,607.489346,0.358321399,0.258741867,1.38486053,0.166095118,0.582064588
,1687.956723,-0.216929321,0.156712027,-1.384254453,0.166280555,0.582277933
,1790.923748,0.241183598,0.174266649,1.383991708,0.166360994,0.582444413
,33.93028065,0.308940942,0.223243232,1.38387596,0.166396439,0.582453332
,168.7226899,-0.139947166,0.10114324,-1.383653175,0.166464678,0.582568962
,581.7589632,-0.140119597,0.101275172,-1.383553285,0.166495281,0.582568962
,95.69724993,-0.319122733,0.230829085,-1.382506601,0.166816205,0.582826254
,889.7436709,0.228307133,0.165211785,1.381905852,0.167000611,0.582826254
,196.2571664,-0.432237771,0.312614923,-1.382652391,0.166771476,0.582826254
,1615.754084,0.108386187,0.078462105,1.381382607,0.167161351,0.582826254
,247.6550652,-0.14811517,0.107198797,-1.381686862,0.16706787,0.582826254
,427.4024886,-0.272647144,0.197362968,-1.381450363,0.16714053,0.582826254
,171.6483162,-0.240901705,0.174290969,-1.382181226,0.166916063,0.582826254
,491.329819,0.256048174,0.185293308,1.381853329,0.167016741,0.582826254
,401.587927,0.153667093,0.111176707,1.382187845,0.166914031,0.582826254
,1327.639343,0.175573859,0.127085114,1.381545436,0.167111318,0.582826254
,165.9465267,-0.249309527,0.18024776,-1.383149102,0.166619153,0.582826254
,2235.449786,-0.293672912,0.212467065,-1.382204401,0.166908949,0.582826254
,2997.593815,0.153517181,0.111132625,1.381387154,0.167159953,0.582826254
,1375.26694,-0.1783818,0.129111914,-1.381606039,0.167092699,0.582826254
,888.668697,0.305635672,0.221074011,1.382503851,0.166817049,0.582826254
,79.99444307,-0.441427033,0.319541613,-1.381438333,0.167144226,0.582826254
,1437.551782,0.347329888,0.251254869,1.382380726,0.166854831,0.582826254
,6955.778751,-0.184264993,0.133367841,-1.381629873,0.167085377,0.582826254
,17.37682161,-0.494166646,0.357807595,-1.38109602,0.167249439,0.582993511
,243.8299394,-0.21399462,0.154954898,-1.381012301,0.167275178,0.582993511
,185.1571148,-0.228470242,0.165497104,-1.380509001,0.16742998,0.583082938
,1524.380752,0.25127678,0.182020905,1.380483085,0.167437954,0.583082938
,60.25602786,0.268772282,0.194700652,1.380438532,0.167451663,0.583082938
,1941.74583,-0.135998183,0.098506391,-1.380602632,0.167401174,0.583082938
,880.9797994,0.174648984,0.126521153,1.380393555,0.167465504,0.583082938
,54.93067185,0.230761196,0.16723827,1.379834867,0.167637495,0.583254229
,227.4313953,-0.285173853,0.206639224,-1.380056736,0.167569177,0.583254229
,38.03940943,0.295350571,0.214085476,1.379591822,0.167712357,0.583254229
,5111.875245,-0.111014465,0.080458782,-1.379768146,0.167658043,0.583254229
,54.57824514,0.191011158,0.138454796,1.379592213,0.167712236,0.583254229
,406.6496719,-0.198340974,0.143750944,-1.379754232,0.167662329,0.583254229
,2370.83956,-0.154490791,0.112029264,-1.379021746,0.167888049,0.583750571
,2503.354074,0.127417779,0.092419019,1.37869651,0.167988346,0.583869978
,608.609027,0.234359185,0.169975791,1.37877979,0.16796266,0.583869978
,1092.639672,-0.269983032,0.195917252,-1.378046238,0.168189013,0.584108762
,72.86332859,-0.280922324,0.203823794,-1.378260695,0.168122814,0.584108762
,627.7000356,0.240811965,0.17474235,1.378097321,0.168173243,0.584108762
,1295.324203,-0.110182896,0.079955614,-1.378050773,0.168187613,0.584108762
,159.4503843,-0.192805154,0.139953994,-1.377632375,0.16831682,0.584437987
,976.6996167,0.12124758,0.088050403,1.377024707,0.168504609,0.58459329
,245.6700242,0.123030066,0.089339466,1.377107699,0.168478953,0.58459329
,50.9109799,0.237219945,0.172285783,1.376897969,0.168543795,0.58459329
,96.5165143,-0.239445571,0.173884483,-1.377038176,0.168500445,0.58459329
,64.38979819,0.57513914,0.417598202,1.377254829,0.168433476,0.58459329
,62.5911871,0.163987327,0.119112787,1.376739905,0.168592677,0.58459329
,31.96635889,-0.265888421,0.193125506,-1.376764918,0.168584941,0.58459329
,597.8240973,0.29847816,0.216853242,1.376406263,0.16869589,0.584615756
,406.2066028,0.208047817,0.151174673,1.37620815,0.1687572,0.584615756
,303.6265732,0.407037318,0.295729972,1.376381689,0.168703494,0.584615756
,598.2629733,0.25788079,0.18736249,1.376373623,0.16870599,0.584615756
,449.2336159,-0.346631717,0.251878656,-1.376185356,0.168764255,0.584615756
,17.22626847,0.428257145,0.311319539,1.375619231,0.16893955,0.584806686
,377.1235868,-0.168192535,0.12226377,-1.375653108,0.168929056,0.584806686
,508.4991085,-0.138380137,0.100636606,-1.375047733,0.169116647,0.584806686
,111.7127932,0.234919036,0.170836861,1.375107426,0.169098143,0.584806686
,2410.78426,-0.193131636,0.140418871,-1.375396594,0.169008524,0.584806686
,2078.44095,-0.099936118,0.072653401,-1.375518775,0.168970669,0.584806686
,49.90056569,-0.3590355,0.260979474,-1.375723136,0.168907366,0.584806686
,30.27083408,0.364756546,0.265240308,1.375192741,0.169071698,0.584806686
,36.54259561,-0.277094318,0.201504944,-1.375124168,0.169092953,0.584806686
,551.7130179,0.144107286,0.104811624,1.374917029,0.169157169,0.584832588
,436.8355489,0.181359207,0.132155643,1.37231527,0.169965314,0.584852512
,117.6144197,0.452529399,0.329736235,1.372398151,0.169939525,0.584852512
,729.7023546,0.113835375,0.082912776,1.372953374,0.169766842,0.584852512
,393.8056368,0.217797969,0.158563555,1.373568904,0.169575556,0.584852512
,1068.301241,0.116342253,0.084795132,1.372039288,0.170051208,0.584852512
,18.83914691,-0.325409579,0.237174212,-1.372027657,0.170054828,0.584852512
,92.85567412,-0.249559476,0.181747082,-1.373114069,0.169716888,0.584852512
,21.22777089,0.582108434,0.42365994,1.373999236,0.16944192,0.584852512
,1381.171435,0.224319001,0.163418849,1.372662967,0.169857147,0.584852512
,46.06831511,0.291777709,0.212309782,1.374301769,0.169348017,0.584852512
,4555.829728,0.147501929,0.107310486,1.374534165,0.169275911,0.584852512
,1137.982024,0.14975203,0.109095506,1.372669093,0.169855242,0.584852512
,2100.346843,-0.13462993,0.098069845,-1.372796401,0.16981565,0.584852512
,3088.678527,-0.143509299,0.104527727,-1.372930449,0.16977397,0.584852512
,240.0640073,0.399149109,0.290340957,1.374759914,0.16920589,0.584852512
,8798.775293,-0.250550976,0.182417266,-1.373504723,0.169595494,0.584852512
,20.06140059,0.468287558,0.340746426,1.37429925,0.169348799,0.584852512
,509.5528801,-0.170724061,0.124368922,-1.372722849,0.169838523,0.584852512
,97.13250886,0.744014709,0.541550586,1.373860039,0.169485138,0.584852512
,81.32549422,0.293555149,0.21367274,1.373854005,0.169487011,0.584852512
,1980.807388,0.089776675,0.065423355,1.372241998,0.169988115,0.584852512
,950.9288856,-0.259738835,0.189230193,-1.37260778,0.169874312,0.584852512
,114.5207329,-0.323427115,0.235451472,-1.373646601,0.169551422,0.584852512
,184.5618975,-0.22863923,0.166624051,-1.372186235,0.170005469,0.584852512
,29.42789148,0.567109107,0.412987402,1.373187426,0.169694088,0.584852512
,294.5474844,0.286451493,0.208514558,1.373772152,0.169512429,0.584852512
,24.72535756,0.289042857,0.210540192,1.372863085,0.169794914,0.584852512
,21.43965492,-0.242284817,0.176606351,-1.37189187,0.170097102,0.584884285
,306.3638413,-0.204117542,0.148854713,-1.371253467,0.170295956,0.585366052
,2776.26351,-0.240951218,0.175719066,-1.37122979,0.170303334,0.585366052
,1659.72135,-0.265807726,0.193966867,-1.370376959,0.170569261,0.586117586
,643.2389737,0.24481627,0.178656761,1.370316288,0.170588191,0.586117586
,895.0894303,-0.294459299,0.215016187,-1.369475024,0.170850837,0.586221306
,1401.850665,-0.225486843,0.164627228,-1.369681342,0.170786396,0.586221306
,5922.859739,0.167805947,0.122542334,1.369371231,0.170883262,0.586221306
,23.67021585,0.315580881,0.230400546,1.36970544,0.17077887,0.586221306
,137.8521088,0.350787093,0.25615561,1.369429669,0.170865005,0.586221306
,16969.94965,-0.417743867,0.304932192,-1.369956593,0.170700452,0.586221306
,35.14729663,0.983197348,0.717956924,1.369437796,0.170862466,0.586221306
,160.3240379,-0.260667597,0.190253879,-1.370103981,0.170654445,0.586221306
,14.60938235,-0.753754497,0.550629474,-1.368896022,0.171031779,0.586276409
,1543.199359,0.125314423,0.091537797,1.368991037,0.171002077,0.586276409
,276.2594876,0.669140218,0.488796701,1.368954038,0.171013642,0.586276409
,460.8359444,-0.27013449,0.197293101,-1.369203935,0.170935536,0.586276409
,139.8462034,-0.164340161,0.120098845,-1.368374199,0.171194976,0.58660868
,960.8956368,0.220391266,0.161058194,1.368395241,0.171188393,0.58660868
,483.7829571,-0.161487313,0.118074481,-1.367673279,0.171414367,0.586695539
,411.6930752,-0.18919614,0.138289694,-1.368114534,0.171276228,0.586695539
,51.48256474,-0.460480915,0.336664632,-1.367773359,0.171383029,0.586695539
,957.9736144,0.22180661,0.162136973,1.368019927,0.171305839,0.586695539
,401.0699754,-0.181858863,0.132948923,-1.367885187,0.171348017,0.586695539
,27.90497546,0.267708417,0.195742221,1.367658013,0.171419148,0.586695539
,2744.484655,-0.147854902,0.108220097,-1.366242555,0.171862845,0.58673962
,3950.090753,-0.224779762,0.164508855,-1.366368768,0.171823247,0.58673962
,206.7445957,-0.339610437,0.248366584,-1.367375721,0.171507568,0.58673962
,57.46535033,-0.177971504,0.13023557,-1.366535304,0.171771008,0.58673962
,2776.642697,-0.260310191,0.190528741,-1.366251572,0.171860015,0.58673962
,23.01382522,-0.45391373,0.332131866,-1.36666721,0.17172964,0.58673962
,396.1953984,0.253326057,0.185405042,1.366338552,0.171832726,0.58673962
,35.69199735,0.28310317,0.20707889,1.367127138,0.171585458,0.58673962
,504.3412345,-0.267964098,0.196115793,-1.36635655,0.171827079,0.58673962
,3229.007043,0.255648752,0.186951396,1.367461048,0.171480839,0.58673962
,466.5138434,0.240004746,0.175572217,1.366985901,0.171629725,0.58673962
,130.9456394,0.229213617,0.167739444,1.36648609,0.171786444,0.58673962
,14.94017224,1.457049998,1.06643793,1.366277359,0.171851925,0.58673962
,1983.041787,-0.160606711,0.117586964,-1.365854734,0.171984563,0.586815703
,774.9257555,-0.212867161,0.155840341,-1.365931053,0.171960605,0.586815703
,6345.35432,0.262776893,0.192363445,1.366043805,0.171925215,0.586815703
,1759.382892,0.245204739,0.179572814,1.365489206,0.172099343,0.587094195
,277346.6053,0.149037664,0.109187833,1.364965856,0.172263782,0.587541949
,336.7370158,0.268083359,0.196463676,1.364544143,0.172396371,0.587880922
,31.53132704,0.287837239,0.210959159,1.364421628,0.172434905,0.587899092
,178.4828797,-0.185330008,0.135999253,-1.362728137,0.172968207,0.588018837
,263.703334,0.186287396,0.136682738,1.362918237,0.17290828,0.588018837
,337.1880227,0.218538639,0.16024894,1.363744681,0.172647936,0.588018837
,3245.988546,0.142077024,0.104204421,1.363445265,0.172742223,0.588018837
,173.0430996,-0.149343931,0.109591341,-1.362734773,0.172966115,0.588018837
,328.4435066,0.270634457,0.198592603,1.362762025,0.172957523,0.588018837
,3364.068975,-0.220700906,0.161898533,-1.363205106,0.172817879,0.588018837
,56.51811892,-0.533330843,0.391083718,-1.36372551,0.172653972,0.588018837
,360.1044777,-0.410298047,0.301027322,-1.362992714,0.172884807,0.588018837
,211.6275474,0.177269946,0.129989324,1.363726963,0.172653515,0.588018837
,2337.033871,-0.24814488,0.181986652,-1.363533407,0.172714463,0.588018837
,4595.965362,0.176745853,0.129636911,1.36339143,0.17275918,0.588018837
,29.38705701,0.270170481,0.198216125,1.363009598,0.172879486,0.588018837
,688.5759071,0.134302997,0.098463489,1.363987791,0.172571408,0.588018837
,17.69674914,0.744744651,0.546474458,1.362816944,0.17294021,0.588018837
,213.2017313,0.343616736,0.252180119,1.362584556,0.173013479,0.588059828
,32.58252681,0.783649962,0.575366149,1.362002203,0.17319719,0.588457128
,208.2657052,0.344331967,0.252810623,1.362015424,0.173193017,0.588457128
,98.55825853,0.291119521,0.213760151,1.361897995,0.173230079,0.588457128
,567.3457769,0.199130938,0.146237243,1.361697837,0.173293264,0.588558841
,61.75814088,-0.376391921,0.276444591,-1.361545616,0.173341328,0.58860917
,4158.038219,0.091175983,0.066974434,1.361355034,0.173401519,0.58870065
,552.1466542,-0.220576508,0.162067278,-1.361018158,0.173507951,0.588949057
,168.3785647,-0.191898514,0.141034184,-1.36065249,0.173623535,0.589228424
,16.7780796,0.312596426,0.229784973,1.36038672,0.173707579,0.58935987
,166.537559,0.221698935,0.162975636,1.360319492,0.173728843,0.58935987
,224.2235712,-0.151143344,0.111119517,-1.360187191,0.173770695,0.589388919
,224.5957993,-0.302732746,0.22261445,-1.359897103,0.173862488,0.589474406
,157.9007217,-0.229831489,0.168997569,-1.359969198,0.173839671,0.589474406
,231.448651,0.216095612,0.158931235,1.359679943,0.173931228,0.58959456
,24.32165676,-0.306415081,0.225412072,-1.359355243,0.174034046,0.589697044
,16.10619765,0.392902885,0.289054559,1.359268944,0.174061381,0.589697044
,15.12193313,-0.567377067,0.417359141,-1.359445644,0.174005416,0.589697044
,292.9379635,-0.15548181,0.114417083,-1.358903806,0.174177073,0.589976099
,33.72441266,0.371319857,0.273291494,1.358695259,0.174243175,0.590023835
,1386.11669,-0.215313114,0.158475884,-1.358649076,0.174257816,0.590023835
,22.20811062,-0.432039278,0.318027148,-1.358498103,0.174305684,0.590058098
,144.2273113,0.335253046,0.246798683,1.358406951,0.17433459,0.590058098
,4174.386203,0.094669454,0.069702398,1.358195077,0.174401792,0.590110718
,361.2818623,-0.209742789,0.154444912,-1.358042726,0.174450127,0.590110718
,542.4931157,0.240235013,0.176884767,1.358144164,0.174417944,0.590110718
,1866.996052,-0.16750519,0.12335876,-1.357870246,0.17450486,0.590183104
,1839.895258,0.120767883,0.088968061,1.35742964,0.174644736,0.590543362
,83.97299627,-0.171290231,0.126237017,-1.356893842,0.174814944,0.590558162
,22.42235761,0.327137214,0.241058483,1.357086503,0.174753726,0.590558162
,1466.479976,0.141252169,0.104088514,1.357038966,0.17476883,0.590558162
,33.57491249,-0.249634651,0.183946983,-1.357101086,0.174749093,0.590558162
,31.13236292,-0.328677217,0.242228189,-1.356890866,0.17481589,0.590558162
,3707.820711,0.177441646,0.13078826,1.356709283,0.174873602,0.590640427
,22.83266636,-0.590283231,0.435247136,-1.356202447,0.175034764,0.590951156
,164.7341945,0.3494158,0.25762312,1.356306064,0.175001807,0.590951156
,55.43995738,0.354518935,0.261424382,1.35610509,0.175065734,0.590951156
,35.76525495,-0.413974341,0.305305707,-1.355933842,0.175120219,0.591022393
,3239.458187,-0.126277393,0.093171814,-1.355317525,0.175316414,0.59112114
,23.43986018,0.385636036,0.28449448,1.355513248,0.17525409,0.59112114
,15.06134811,-0.514709523,0.379685187,-1.355621818,0.175219526,0.59112114
,33.71341624,-0.501179445,0.369781351,-1.355339971,0.175309265,0.59112114
,512.0999683,0.195683152,0.144340182,1.355708088,0.175192065,0.59112114
,486.6126761,-0.107506335,0.079354496,-1.354760471,0.175493885,0.591489843
,3210.295647,0.309071802,0.228154563,1.354659745,0.175525989,0.591489843
,1160.707991,0.348105652,0.256940151,1.354812201,0.175477398,0.591489843
,842.8974208,0.153670804,0.11345178,1.354503235,0.175575882,0.591545384
,4837.508606,-0.205798894,0.152067759,-1.353336804,0.175948056,0.591898221
,375.6577542,0.141404434,0.104453946,1.353749087,0.175816442,0.591898221
,373.5572756,0.336693988,0.248737406,1.353612201,0.175860132,0.591898221
,4151.194526,0.257275262,0.190028822,1.353874954,0.175776275,0.591898221
,30.02958465,-0.259992656,0.192107746,-1.353368937,0.175937796,0.591898221
,1842.422539,0.212128836,0.156681063,1.353889433,0.175771655,0.591898221
,402.1018191,-0.146362796,0.108143458,-1.353413315,0.175923626,0.591898221
,24.02028,-0.460927843,0.340548218,-1.353487754,0.17589986,0.591898221
,170.2632146,0.196419935,0.145175273,1.352984784,0.176060492,0.592163944
,372.7777406,-0.192749928,0.142541576,-1.352236545,0.176299656,0.592164578
,53.57327049,-0.413124962,0.305532548,-1.352147141,0.176328249,0.592164578
,831.6599914,0.193580376,0.143149871,1.352291656,0.176282032,0.592164578
,33.5345372,-0.412672501,0.305162873,-1.352302451,0.176278581,0.592164578
,26.92335518,0.356442061,0.263581357,1.352303765,0.17627816,0.592164578
,21.31360401,-0.234666201,0.173496505,-1.352570188,0.176192982,0.592164578
,397.3835819,0.175135691,0.129482172,1.352585369,0.176188129,0.592164578
,468.8582721,0.213570315,0.157869015,1.352832379,0.176109186,0.592164578
,1606.732123,0.132218918,0.097799532,1.351938137,0.176395106,0.59227676
,649.917228,-0.212703715,0.157402752,-1.351334154,0.176588416,0.592813406
,17730.50671,0.201081999,0.148853888,1.350868306,0.176737623,0.59291473
,60.97338203,0.278837814,0.206435467,1.350726298,0.176783125,0.59291473
,202.4101677,0.308983032,0.228750841,1.350740532,0.176778564,0.59291473
,294.9075717,0.232337464,0.171986336,1.350906529,0.176725376,0.59291473
,213.9830601,0.329813617,0.244176663,1.350717198,0.176786041,0.59291473
,717.23669,0.228159331,0.169056159,1.34960674,0.177142161,0.593899658
,45.05615141,-0.332776889,0.246575868,-1.349592286,0.1771468,0.593899658
,38.31132516,-0.489227252,0.362648612,-1.34903936,0.177324324,0.594269763
,211.0292498,0.330069395,0.244669205,1.349043473,0.177323003,0.594269763
,917.7048783,0.279119335,0.206928107,1.348871061,0.177378385,0.594338438
,194.4937554,-0.233781267,0.173343422,-1.348659579,0.177446334,0.594453614
,22.63512096,-0.342646025,0.25414105,-1.348251396,0.177577539,0.594555659
,20.06860477,0.402053217,0.298200502,1.348264723,0.177573254,0.594555659
,658.9768236,0.219329565,0.162674972,1.348268648,0.177571992,0.594555659
,29.97879353,-0.392870863,0.291468057,-1.347903667,0.177689369,0.594726431
,855.1784235,-0.121897433,0.090436152,-1.347883905,0.177695726,0.594726431
,4989.649341,0.326778609,0.24260802,1.346940671,0.177999341,0.595630001
,38.85336606,-0.375753552,0.278991198,-1.346829413,0.178035179,0.595637349
,192.3642774,0.364929766,0.271074662,1.34623341,0.178227254,0.595717109
,2459.351688,0.138830783,0.103093797,1.346645353,0.17809448,0.595717109
,357.2326995,-0.18189029,0.135103852,-1.346299806,0.178205848,0.595717109
,241.8363399,-0.273168518,0.202895189,-1.346352858,0.178188747,0.595717109
,19.26247962,-0.469853202,0.348982532,-1.346351634,0.178189141,0.595717109
,653.1390455,-0.20559385,0.152758778,-1.345872576,0.178343614,0.595993524
,1870.71535,-0.224886971,0.16715383,-1.34538928,0.178499555,0.596059157
,96.33695521,-0.198651321,0.147659976,-1.345329497,0.178518852,0.596059157
,122.7098303,0.490755407,0.364770573,1.345381024,0.17850222,0.596059157
,294.2924575,-0.140129254,0.104162856,-1.345290052,0.178531585,0.596059157
,911.045915,0.424570138,0.315546906,1.345505628,0.178462005,0.596059157
,16.87454913,-0.571469606,0.424905228,-1.34493428,0.178646459,0.596217824
,629.3544178,-0.147166948,0.109414775,-1.345037251,0.178613205,0.596217824
,229.4898363,0.280166486,0.208373708,1.344538568,0.178774294,0.596532014
,98.00017403,0.272931842,0.203014774,1.344393988,0.178821017,0.596575485
,20.21060338,-0.281610001,0.209502641,-1.344183533,0.178889045,0.596623456
,638.1154527,-0.210073917,0.1562886,-1.344141013,0.178902792,0.596623456
,1896.296588,-0.175257785,0.13040469,-1.343953083,0.178963559,0.596668237
,128.336748,-0.287060434,0.213603948,-1.343891049,0.178983621,0.596668237
,1364.127045,-0.158523338,0.117973004,-1.343725528,0.179037159,0.596734357
,45.71942821,-0.415264455,0.309085802,-1.343524845,0.179102087,0.596818699
,4827.801948,0.145684626,0.108441568,1.343438949,0.179129882,0.596818699
,38.89089247,0.462229069,0.344155712,1.343081206,0.17924568,0.596881028
,116.177342,-0.518750467,0.386203743,-1.343204141,0.179205881,0.596881028
,22.66802316,-0.649326571,0.483464895,-1.343068706,0.179249727,0.596881028
,3385.426396,0.145228884,0.108176136,1.342522392,0.179426675,0.597245588
,526.9331789,-0.315371842,0.234897598,-1.342592876,0.179403839,0.597245588
,35.94006079,-0.265750595,0.198015133,-1.342072148,0.179572603,0.597345063
,302.4567774,-0.179872041,0.134156159,-1.340766179,0.17999638,0.597345063
,51.94710274,0.355936509,0.265419605,1.341033225,0.179909666,0.597345063
,73.08735659,0.207769262,0.154832961,1.341892971,0.179630701,0.597345063
,333.8984129,0.393175213,0.293148452,1.34121538,0.179850534,0.597345063
,7816.651741,0.239932288,0.178945892,1.340809144,0.179982427,0.597345063
,39.05697573,0.470387314,0.350637289,1.341521078,0.179751331,0.597345063
,87.25894283,0.322336148,0.240204794,1.341922212,0.179621219,0.597345063
,36.65552589,0.276863213,0.206361915,1.341639098,0.179713043,0.597345063
,14.58134991,-0.418017659,0.311722142,-1.340994439,0.179922258,0.597345063
,74.15296703,0.19075568,0.14218127,1.341637199,0.179713659,0.597345063
,821.2559032,0.164588484,0.122752456,1.340816225,0.179980127,0.597345063
,104.4311063,0.331244077,0.246780057,1.342264369,0.179510292,0.597345063
,4244.423002,0.191227682,0.142622921,1.340792075,0.17998797,0.597345063
,24.00213668,-0.441093193,0.328674664,-1.342035883,0.179584361,0.597345063
,6658.55407,0.221842838,0.165392987,1.341307401,0.179820668,0.597345063
,21.9043386,0.480845867,0.358701044,1.340519844,0.180076397,0.597498616
,752.2050454,0.072641199,0.054207774,1.340051308,0.180228665,0.597555901
,17.87004557,0.32107937,0.239598727,1.340071267,0.180222176,0.597555901
,193.2897021,0.173712921,0.129615737,1.340214747,0.180175539,0.597555901
,553.3575105,0.29448109,0.219727365,1.340211265,0.18017667,0.597555901
,24.97636258,0.244698162,0.182625419,1.339891036,0.180280773,0.597616754
,45.22920474,0.350974729,0.261994078,1.33962848,0.18036616,0.597787881
,1369.002361,0.199285836,0.148949084,1.337946039,0.180914028,0.597792568
,530.3889198,0.159508232,0.119253946,1.337550974,0.181042855,0.597792568
,331.3818278,0.282191522,0.210753405,1.33896542,0.18058193,0.597792568
,38.21707284,0.377759923,0.282382098,1.337761587,0.180974168,0.597792568
,156.707751,0.238689562,0.178374305,1.338138709,0.180851224,0.597792568
,714.3439562,-0.110624451,0.082672981,-1.338096789,0.180864887,0.597792568
,64.17358207,-0.222160646,0.165927376,-1.338902906,0.180602283,0.597792568
,73.22631177,0.403697183,0.301497589,1.338973172,0.180579407,0.597792568
,23.09655441,-0.206019581,0.153939669,-1.338313781,0.180794171,0.597792568
,707.7225719,0.163143704,0.121905514,1.338279932,0.180805201,0.597792568
,17.87632557,-0.475162584,0.355238752,-1.337586571,0.181031244,0.597792568
,838.9200006,0.261075797,0.194928857,1.339338885,0.180460375,0.597792568
,25.56673583,-0.305456204,0.228321975,-1.337830948,0.180951551,0.597792568
,21.15223958,-0.427027994,0.318980714,-1.338726685,0.180659666,0.597792568
,668.5904654,0.133056729,0.099451001,1.337912408,0.180924992,0.597792568
,2040.177843,0.133318867,0.099672182,1.337573475,0.181035516,0.597792568
,75.60751425,-0.144718731,0.108154111,-1.338078874,0.180870727,0.597792568
,24.45433299,0.40919265,0.305568075,1.339121077,0.18053126,0.597792568
,303.8797046,0.220704333,0.164956041,1.337958469,0.180909976,0.597792568
,1087.570567,-0.172862112,0.129219576,-1.337739358,0.180981416,0.597792568
,35.33061671,0.276434029,0.206792389,1.336770806,0.181297462,0.598155709
,90.83664884,-0.440014104,0.329180285,-1.336696404,0.181321756,0.598155709
,146.7797545,0.813879869,0.608750244,1.336968447,0.181232936,0.598155709
,43.68597929,0.256640204,0.191962115,1.336931531,0.181244987,0.598155709
,349.0403022,0.223496893,0.167188398,1.336796666,0.181289018,0.598155709
,261.2699289,0.295949239,0.221477567,1.336249278,0.181467809,0.59841452
,744.7871402,-0.266039083,0.1990786,-1.33635199,0.181434251,0.59841452
,5314.36451,-0.18802853,0.140728794,-1.336105597,0.181514761,0.598457885
,565.3093904,0.12034013,0.090124355,1.335267584,0.181788784,0.598551293
,25.79105867,0.817403674,0.611872259,1.335905759,0.181580079,0.598551293
,421.5582976,-0.157793682,0.118138472,-1.335667201,0.181658074,0.598551293
,6166.512171,-0.231581708,0.173379838,-1.335689958,0.181650633,0.598551293
,59.95387165,-0.267045808,0.199966766,-1.335450955,0.181728797,0.598551293
,286.7854192,0.21214286,0.158869978,1.335323782,0.181770398,0.598551293
,19.05694136,-0.501149697,0.375397168,-1.33498529,0.181881161,0.598551293
,833.8082269,-0.228025938,0.170742301,-1.335497625,0.181713532,0.598551293
,510.8165716,-0.204492826,0.153177385,-1.33500664,0.181874173,0.598551293
,2542.291967,-0.230681615,0.172785956,-1.335071555,0.181852928,0.598551293
,307.3333875,-0.173831819,0.130226066,-1.334846588,0.181926562,0.598589441
,36.654309,-0.29722316,0.222687023,-1.334712529,0.181970451,0.598622601
,117.5039585,-0.223316789,0.167334641,-1.334552054,0.182022999,0.598684229
,4143.721193,-0.198822972,0.148992757,-1.334447226,0.182057331,0.598685931
,92.15689677,0.413338328,0.309966007,1.333495669,0.182369196,0.598710665
,198.4878389,-0.209542849,0.157114307,-1.333696805,0.182303242,0.598710665
,76.44071361,0.280302879,0.210109879,1.334077583,0.182178432,0.598710665
,1478.256688,0.114289932,0.085692478,1.333721863,0.182295027,0.598710665
,465.1497699,-0.17716392,0.132842046,-1.333643416,0.182320747,0.598710665
,2727.518993,-0.160682958,0.120492979,-1.333546231,0.182352615,0.598710665
,26.45746932,0.50889219,0.381495983,1.333938528,0.182224004,0.598710665
,1411.908313,-0.238548743,0.178880888,-1.333561933,0.182347466,0.598710665
,30.94489986,0.380407404,0.285126229,1.334171903,0.182147525,0.598710665
,316.3154753,0.161715458,0.121284793,1.333353126,0.182415947,0.598753122
,1492.532024,0.239675105,0.179780686,1.33315269,0.182481701,0.598857928
,1550.16205,-0.271396983,0.203650768,-1.332658774,0.182643808,0.599056803
,269.4514583,0.38399641,0.288112485,1.332800314,0.182597343,0.599056803
,528.8479858,0.236349521,0.177344609,1.332713309,0.182625904,0.599056803
,34.38226656,-0.322839069,0.242283933,-1.332482373,0.18270173,0.59913579
,17.55589964,-0.346657558,0.260205613,-1.332244738,0.18277978,0.599169784
,19.20808098,-0.309270731,0.232133882,-1.332294656,0.182763382,0.599169784
,970.168423,-0.236286889,0.177387965,-1.332034498,0.182848853,0.599285253
,678.1472177,0.182483704,0.137035799,1.331649866,0.182975271,0.59947764
,348.3064425,0.150267604,0.112841031,1.331675215,0.182966937,0.59947764
,62.08815851,-0.202075175,0.151763629,-1.331512533,0.183020424,0.599514635
,928.3387261,-0.153631112,0.11540139,-1.331276097,0.18309818,0.599658395
,1577.313823,0.311930249,0.234356848,1.331005482,0.183187207,0.599794045
,52.79804811,0.269089784,0.202179605,1.330944256,0.183207354,0.599794045
,26.53147012,-0.405528443,0.304780784,-1.330557779,0.183334563,0.599933486
